player_id,player_name,position,recent_team,wk1_opp,wk1_points,wk1_vorp,matchup_mult,base_pg,projected_season_points,wk1_overall_rank,wk1_pos_rank,overall_rank
00-0038643,Brayden Willis,TE,SF,LA,0.0,-8.1,0.9521046301864101,0.0,0.0,749,214,758
00-0037031,Nikola Kalinic,TE,CHI,CAR,0.0,-8.1,1.0334863376174535,0.0,0.0,750,209,752
00-0038488,Brady Russell,TE,SEA,NE,0.0,-8.1,0.9864864864864865,0.0,0.0,751,219,959
00-0038735,Princeton Fant,TE,DAL,NYG,0.0,-8.1,0.88,0.0,0.0,752,215,759
00-0035956,Giovanni Ricci,TE,DET,NO,0.0,-8.1,0.9411185827264198,0.0,0.0,753,208,751
00-0040225,Thomas Fidone II,TE,NYG,DAL,0.0,-8.1,0.9426768240918637,0.0,0.0,754,218,762
00-0039489,Hayden Rucci,TE,SF,LA,0.0,-8.1,0.9521046301864101,0.0,0.0,755,216,760
00-0036414,Cam Akers,RB,FA,,3.16,-8.13,1.0,3.158823529411765,53.7,756,112,765
00-0031687,Raheem Mostert,RB,FA,,3.12,-8.17,1.0,3.1176470588235294,53.0,757,113,768
00-0034418,Cedrick Wilson Jr.,WR,MIA,LV,2.17,-8.18,1.0017971309520024,2.164705882352941,36.8,758,330,744
00-0035645,Gunner Olszewski,WR,NYG,DAL,2.15,-8.2,1.12,1.9235294117647062,32.7,759,331,767
00-0037742,Treylon Burks,WR,WAS,PHI,2.11,-8.24,0.8926546043748312,2.364705882352941,40.2,760,332,730
00-0034386,Justin Watson,WR,HOU,BUF,2.1,-8.25,0.918459872783868,2.2823529411764705,38.8,761,333,736
00-0039623,Mason Tipton,WR,NO,DET,2.1,-8.25,1.12,1.8705882352941177,31.8,762,334,771
00-0038824,Ryan Miller,WR,MIA,LV,2.06,-8.29,1.0017971309520024,2.052941176470588,34.9,763,335,748
00-0040590,Konata Mumpfield,WR,LA,SF,2.02,-8.33,1.002368385437813,2.0176470588235293,34.3,764,336,750
00-0040172,Jordan Watkins,WR,SF,LA,2.02,-8.33,1.12,1.8,30.6,765,337,775
00-0035639,Parris Campbell,WR,FA,,2.0,-8.35,1.0,2.0,34.0,766,338,763
00-0040179,DJ Giddens,RB,IND,BAL,2.94,-8.35,0.88,3.335294117647059,56.7,767,114,746
00-0036630,Tylan Wallace,WR,CLE,JAX,1.94,-8.41,0.9526059951390764,2.0411764705882356,34.7,768,339,749
00-0035993,Tyler Huntley,QB,BAL,IND,9.71,-8.46,1.0047950281267894,9.664705882352942,164.3,769,47,764
00-0040547,Nate Carter,RB,ATL,PIT,2.82,-8.47,0.9388112997936835,3.0,51.0,770,115,776
00-0040164,Jaylin Lane,WR,WAS,PHI,1.86,-8.49,0.8926546043748312,2.0823529411764703,35.4,771,340,747
00-0040563,Efton Chism III,WR,NE,SEA,1.86,-8.49,0.9921378387420543,1.8705882352941177,31.8,772,341,772
00-0035140,Mecole Hardman,WR,BUF,HOU,1.85,-8.5,0.9528352957098389,1.9411764705882353,33.0,773,342,766
00-0034854,KhaDarel Hodge,WR,SF,LA,1.83,-8.52,1.12,1.6352941176470588,27.8,774,343,782
00-0040581,Dont'e Thornton Jr.,WR,LV,MIA,1.8,-8.55,1.0712649893444448,1.6823529411764706,28.6,775,345,780
00-0039843,Qadir Ismail,WR,CHI,CAR,1.8,-8.55,0.9874426140966783,1.8235294117647058,31.0,776,344,412
00-0040644,Trevor Etienne,RB,CAR,CHI,2.72,-8.57,0.9701520912547529,2.8000000000000003,47.6,777,116,785
00-0035021,Ashton Dulin,WR,IND,BAL,1.75,-8.6,1.065157924870384,1.6470588235294117,28.0,778,346,781
00-0039920,Malachi Corley,WR,CLE,JAX,1.74,-8.61,0.9526059951390764,1.8294117647058825,31.1,779,347,774
00-0040142,Kaleb Johnson,RB,PIT,ATL,2.67,-8.62,0.9480534126878827,2.817647058823529,47.9,780,117,784
00-0038640,Jalen Brooks,WR,ARI,LAC,1.7,-8.65,0.9968944099378882,1.7058823529411764,29.0,781,348,778
00-0040208,Tahj Brooks,RB,CIN,TB,2.6,-8.69,1.0177742186167291,2.552941176470588,43.4,782,118,795
00-0040009,Savion Williams,WR,GB,MIN,1.65,-8.7,0.88,1.8764705882352941,31.9,783,349,770
SLP-14080,Barika Kpeenu,RB,TB,CIN,2.58,-8.71,1.0721497753937719,2.4058823529411764,40.9,784,119,805
00-0039325,Carson Steele,RB,PHI,WAS,2.56,-8.73,1.12,2.288235294117647,38.9,785,120,815
00-0036133,James Proche,WR,FA,,1.62,-8.73,1.0,1.6235294117647059,27.6,786,350,783
00-0039650,Bryce Oliver,WR,TEN,NYJ,1.62,-8.73,1.0285155380260187,1.576470588235294,26.8,787,351,786
00-0037276,Ty Chandler,RB,NO,DET,2.55,-8.74,1.028115582175553,2.476470588235294,42.1,788,121,800
00-0039363,Isaac Guerendo,RB,SF,LA,2.54,-8.75,1.12,2.2705882352941176,38.6,789,122,818
00-0036862,Ben Skowronek,WR,PIT,ATL,1.57,-8.78,1.12,1.4058823529411764,23.9,790,352,790
00-0038840,Brycen Tremayne,WR,CAR,CHI,1.56,-8.79,1.12,1.3941176470588235,23.7,791,353,791
00-0036360,Clyde Edwards-Helaire,RB,FA,,2.48,-8.81,1.0,2.4823529411764707,42.2,792,123,799
00-0037091,Bo Melton,WR,GB,MIN,1.5,-8.85,0.88,1.7,28.9,793,354,779
00-0038930,Carlos Washington,RB,MIA,LV,2.4,-8.89,1.0344538372599936,2.317647058823529,39.4,794,124,812
00-0039379,Jamari Thrash,WR,CLE,JAX,1.44,-8.91,0.9526059951390764,1.511764705882353,25.7,795,355,787
00-0039573,Blake Watson,RB,FA,,2.38,-8.91,1.0,2.376470588235294,40.4,796,125,807
00-0039021,Roschon Johnson,RB,CHI,CAR,2.37,-8.92,1.12,2.1176470588235294,36.0,797,126,829
00-0040406,Quentin Skinner,WR,BUF,HOU,1.43,-8.92,0.9528352957098389,1.5,25.5,798,356,788
SLP-14082,Alex Tecza,RB,PIT,ATL,2.36,-8.93,0.9480534126878827,2.4941176470588236,42.4,799,127,797
00-0040394,Anthony Tyus III,RB,CAR,CHI,2.36,-8.93,0.9701520912547529,2.4352941176470586,41.4,800,128,803
00-0038040,Zamir White,RB,NO,DET,2.34,-8.95,1.028115582175553,2.2764705882352945,38.7,801,129,817
00-0038579,Aidan O'Connell,QB,LV,MIA,9.2,-8.97,1.0444083268770843,8.811764705882354,149.8,802,48,809
00-0040567,Brock Lampe,RB,NE,SEA,2.3,-8.99,0.9806409781400519,2.347058823529412,39.9,803,130,810
00-0037258,Dameon Pierce,RB,PHI,WAS,2.3,-8.99,1.12,2.052941176470588,34.9,804,131,837
00-0034419,Braxton Berrios,WR,NYG,DAL,1.36,-8.99,1.12,1.2176470588235293,20.7,805,357,804
00-0039471,Frank Gore Jr.,RB,BUF,HOU,2.29,-9.0,0.9815589353612166,2.335294117647059,39.7,806,132,811
00-0039757,Terrell Jennings,RB,FA,,2.29,-9.0,1.0,2.2941176470588234,39.0,807,133,814
00-0040184,KeAndre Lambert-Smith,WR,LAC,ARI,1.35,-9.0,0.9939088393396738,1.3588235294117648,23.1,808,358,794
SLP-13277,CJ Donaldson,RB,NO,DET,2.26,-9.03,1.028115582175553,2.1999999999999997,37.4,809,134,824
00-0038953,Dylan Drummond,WR,ATL,PIT,1.31,-9.04,1.0244396435322711,1.2823529411764707,21.8,810,359,798
00-0034487,Trent Sherfield,WR,BUF,HOU,1.3,-9.05,0.9528352957098389,1.3647058823529412,23.2,811,360,793
00-0036841,Austin Trammell,WR,JAX,CLE,1.28,-9.07,0.88,1.4588235294117649,24.8,812,361,789
00-0040260,Ahmani Marshall,RB,CLE,JAX,2.22,-9.07,0.88,2.523529411764706,42.9,813,135,796
SLP-13844,Coleman Bennett,RB,MIA,LV,2.21,-9.08,1.0344538372599936,2.1411764705882352,36.4,814,136,828
00-0034054,River Cracraft,WR,FA,,1.26,-9.09,1.0,1.2647058823529411,21.5,815,362,801
00-0038738,Hunter Luepke,RB,DAL,NYG,2.19,-9.1,1.1021730889516481,1.9882352941176469,33.8,816,137,849
SLP-14041,Anderson Castle,RB,IND,BAL,2.17,-9.12,0.88,2.4647058823529413,41.9,817,138,802
SLP-13315,Dean Connors,RB,LA,SF,2.16,-9.13,1.1017110266159695,1.964705882352941,33.4,818,139,851
00-0036906,Khalil Herbert,RB,SF,LA,2.15,-9.14,1.12,1.9176470588235295,32.6,819,140,854
00-0036497,Tim Jones,WR,JAX,CLE,1.21,-9.14,0.88,1.3705882352941177,23.3,820,363,792
00-0038678,Jordan Mims,RB,PHI,WAS,2.14,-9.15,1.12,1.911764705882353,32.5,821,141,855
SLP-13595,Cash Jones,RB,ATL,PIT,2.12,-9.17,0.9388112997936835,2.2588235294117647,38.4,822,142,819
00-0038573,Derius Davis,WR,LAC,ARI,1.16,-9.19,0.9939088393396738,1.1705882352941175,19.9,823,364,806
00-0039521,Xavier Weaver,WR,ARI,LAC,1.16,-9.19,0.9968944099378882,1.1647058823529413,19.8,824,365,808
00-0039703,Cody Schrader,RB,DEN,KC,2.09,-9.2,0.9630650694668209,2.1705882352941175,36.9,825,143,827
00-0035291,Trayveon Williams,RB,DET,NO,2.08,-9.21,0.954058075399458,2.182352941176471,37.1,826,144,826
00-0038938,Jalin Hyatt,WR,NYG,DAL,1.13,-9.22,1.12,1.0058823529411764,17.1,827,366,823
00-0038752,Jake Bobo,WR,SEA,NE,1.11,-9.24,1.007862161257946,1.1058823529411765,18.8,828,367,813
00-0039230,Dante Miller,RB,FA,,2.05,-9.24,1.0,2.052941176470588,34.9,829,145,838
00-0040067,Jacardia Wright,RB,SEA,NE,2.04,-9.25,1.0193590218599482,2.0,34.0,830,148,846
00-0040651,Damien Martinez,RB,GB,MIN,2.04,-9.25,0.9657338084497432,2.111764705882353,35.9,831,147,831
00-0039244,Chris Collier,RB,LV,MIA,2.04,-9.25,0.9150277677742187,2.2294117647058824,37.9,832,146,821
00-0037132,Britain Covey,WR,PHI,WAS,1.09,-9.26,1.1058716880307897,0.9882352941176471,16.8,833,368,825
00-0036620,Dee Eskridge,WR,FA,,1.08,-9.27,1.0,1.076470588235294,18.3,834,369,816
00-0036176,Mason Kinsey,WR,TEN,NYJ,1.07,-9.28,1.0285155380260187,1.0411764705882351,17.7,835,370,820
00-0037085,Tyler Badie,RB,DEN,KC,2.0,-9.29,0.9630650694668209,2.076470588235294,35.3,836,149,835
SLP-13949,Damon Bankston,RB,NYG,DAL,1.97,-9.32,0.9467190431964214,2.0823529411764703,35.4,837,150,834
00-0039062,Jonathan Mingo,WR,DAL,NYG,1.03,-9.32,1.0216450904927,1.011764705882353,17.2,838,371,822
00-0040272,Deion Hankins,RB,FA,,1.94,-9.35,1.0,1.9352941176470588,32.9,839,151,853
00-0028118,Tyrod Taylor,QB,GB,MIN,8.8,-9.37,0.88,10.0,170.0,840,49,731
00-0038518,Deneric Prince,RB,FA,,1.91,-9.38,1.0,1.9058823529411764,32.4,841,152,857
00-0038622,Deuce Vaughn,RB,HOU,BUF,1.9,-9.39,1.015019011406844,1.8764705882352941,31.9,842,153,859
00-0040400,Donovan Edwards,RB,MIA,LV,1.88,-9.41,1.0344538372599936,1.8176470588235294,30.9,843,154,863
00-0033854,Dare Ogunbowale,RB,LV,MIA,1.87,-9.42,0.9150277677742187,2.0411764705882356,34.7,844,155,840
SLP-13603,Gregory Desrosiers,RB,LAC,ARI,1.87,-9.42,1.12,1.6705882352941175,28.4,845,156,874
00-0038496,Xavier Gipson,WR,NYG,DAL,0.92,-9.43,1.12,0.8176470588235294,13.9,846,373,843
00-0038519,Nikko Remigio,WR,KC,DEN,0.92,-9.43,1.0375174337517434,0.8823529411764706,15.0,847,372,832
00-0040432,Beaux Collins,WR,ATL,PIT,0.9,-9.45,1.0244396435322711,0.8764705882352941,14.9,848,375,833
00-0037487,Deven Thompkins,WR,LV,MIA,0.9,-9.45,1.0712649893444448,0.8411764705882353,14.3,849,376,839
00-0036646,Simi Fehoko,WR,ARI,LAC,0.9,-9.45,0.9968944099378882,0.9058823529411765,15.4,850,374,830
00-0040556,Corey Kiner,RB,ARI,LAC,1.83,-9.46,0.88,2.076470588235294,35.3,851,157,836
00-0037098,Samori Toure,WR,PHI,WAS,0.88,-9.47,1.1058716880307897,0.7999999999999999,13.6,852,377,845
00-0038389,Israel Abanikanda,RB,DAL,NYG,1.81,-9.48,1.1021730889516481,1.6411764705882352,27.9,853,159,877
SLP-13852,Dontae McMillan,RB,BAL,IND,1.81,-9.48,1.0111023711594231,1.788235294117647,30.4,854,158,865
SLP-13339,Davon Booth,RB,CLE,JAX,1.78,-9.51,0.88,2.023529411764706,34.4,855,160,844
SLP-13438,DeaMonte Trayanum,RB,NYJ,TEN,1.75,-9.54,0.88,1.9941176470588236,33.9,856,161,847
00-0040259,Gage Larvadain,WR,CLE,JAX,0.8,-9.55,0.9526059951390764,0.8352941176470587,14.2,857,378,841
00-0031763,DeAndre Carter,WR,FA,,0.78,-9.57,1.0,0.7823529411764706,13.3,858,380,848
00-0037557,Ronnie Rivers,RB,LA,SF,1.72,-9.57,1.1017110266159695,1.5647058823529412,26.6,859,163,881
00-0035544,Tom Kennedy,WR,DET,NO,0.78,-9.57,0.9374184929546104,0.8294117647058823,14.1,860,379,842
SLP-13909,Elijah Tau-Tolliver,RB,BAL,IND,1.72,-9.57,1.0111023711594231,1.7,28.9,861,162,873
00-0037745,Velus Jones Jr.,WR,SEA,NE,0.76,-9.59,1.007862161257946,0.7529411764705882,12.8,862,381,852
00-0040582,Arian Smith,WR,NYJ,TEN,0.74,-9.61,1.107398454149305,0.6647058823529413,11.3,863,382,860
00-0040332,Ja'Quinden Jackson,RB,PHI,WAS,1.67,-9.62,1.12,1.4941176470588236,25.4,864,164,887
00-0040646,Jalen Royals,WR,KC,DEN,0.73,-9.62,1.0375174337517434,0.7000000000000001,11.9,865,383,856
HEI114391,Eli Heidenreich,RB,PIT,ATL,1.64,-9.65,0.9480534126878827,1.7294117647058822,29.4,866,165,870
SLP-13725,Dominic Richardson,RB,NYJ,TEN,1.63,-9.66,0.88,1.8470588235294116,31.4,867,166,862
00-0037093,Dareke Young,WR,LV,MIA,0.69,-9.66,1.0712649893444448,0.6470588235294118,11.0,868,385,861
00-0035602,Alex Bachman,WR,LA,SF,0.69,-9.66,1.002368385437813,0.6882352941176471,11.7,869,384,858
00-0037120,Tyler Goodson,RB,ATL,PIT,1.62,-9.67,0.9388112997936835,1.723529411764706,29.3,870,167,871
00-0039589,Kameron Johnson,WR,TB,CIN,0.68,-9.67,0.88,0.7705882352941176,13.1,871,386,850
SLP-13778,EJ Smith,RB,KC,DEN,1.6,-9.69,0.9074103515279986,1.7588235294117647,29.9,872,168,868
SLP-13348,J'Mari Taylor,RB,JAX,CLE,1.6,-9.69,1.1148495991205292,1.4352941176470588,24.4,873,169,889
00-0036265,AJ Dillon,RB,CAR,CHI,1.56,-9.73,0.9701520912547529,1.6117647058823528,27.4,874,170,878
00-0040601,Jordan Waters,RB,LA,SF,1.55,-9.74,1.1017110266159695,1.4058823529411764,23.9,875,172,890
SLP-13946,Jamal Haynes,RB,CIN,TB,1.55,-9.74,1.0177742186167291,1.5235294117647058,25.9,876,171,885
00-0039652,Jabari Small,RB,DET,NO,1.54,-9.75,0.954058075399458,1.6117647058823528,27.4,877,173,879
00-0036331,Devin Duvernay,WR,ARI,LAC,0.6,-9.75,0.9968944099378882,0.6,10.2,878,387,864
SLP-13906,Jaden Nixon,RB,GB,MIN,1.53,-9.76,0.9657338084497432,1.5823529411764705,26.9,879,174,880
MIL303300,Jam Miller,RB,NE,SEA,1.52,-9.77,0.9806409781400519,1.552941176470588,26.4,880,175,882
00-0036463,Chris Blair,WR,ATL,PIT,0.57,-9.78,1.0244396435322711,0.5529411764705883,9.4,881,388,867
00-0037617,Hassan Haskins,RB,NE,SEA,1.47,-9.82,0.9806409781400519,1.4941176470588236,25.4,882,176,886
00-0035100,Jake Browning,QB,TB,CIN,8.34,-9.83,1.0729191228483848,7.776470588235293,132.2,883,50,894
00-0038090,Skyy Moore,WR,GB,MIN,0.51,-9.84,0.88,0.5764705882352942,9.8,884,389,866
00-0039816,Anthony Gould,WR,IND,BAL,0.47,-9.88,1.065157924870384,0.4411764705882353,7.5,885,390,876
SLP-14076,Justin Jones,RB,SEA,NE,1.4,-9.89,1.0193590218599482,1.3764705882352941,23.4,886,177,892
00-0035876,Andre Baccellia,WR,FA,,0.45,-9.9,1.0,0.44705882352941173,7.6,887,391,875
SLP-13436,Kentrel Bullock,RB,CIN,TB,1.37,-9.92,1.0177742186167291,1.3470588235294116,22.9,888,178,893
00-0040234,Quinn Ewers,QB,MIA,LV,8.25,-9.92,1.0101306969380537,8.170588235294119,138.9,889,51,872
SLP-13419,Jaydn Ott,RB,KC,DEN,1.33,-9.96,0.9074103515279986,1.464705882352941,24.9,890,179,888
00-0040393,Kye Robichaux,RB,FA,,1.32,-9.97,1.0,1.3176470588235294,22.4,891,180,895
00-0035628,D'Ernest Johnson,RB,TEN,NYJ,1.3,-9.99,1.12,1.1647058823529413,19.8,892,181,918
00-0040154,Tai Felton,WR,MIN,GB,0.36,-9.99,1.0784499054820416,0.33529411764705885,5.7,893,392,884
00-0040637,Lucas Scott,RB,BAL,IND,1.27,-10.02,1.0111023711594231,1.2588235294117647,21.4,894,182,900
00-0040568,Lan Larison,RB,NE,SEA,1.26,-10.03,0.9806409781400519,1.288235294117647,21.9,895,183,899
00-0036984,Trey Sermon,RB,ATL,PIT,1.23,-10.06,0.9388112997936835,1.3058823529411765,22.2,896,184,896
00-0035973,Patrick Taylor,RB,SF,LA,1.21,-10.08,1.12,1.0823529411764705,18.4,897,185,923
00-0039684,Michael Wiley,RB,FA,,1.2,-10.09,1.0,1.2,20.4,898,186,916
00-0039164,Anthony Richardson,QB,IND,BAL,8.07,-10.1,1.008783305824098,8.0,136.0,899,52,883
00-0040618,Max Hurleman,RB,PIT,ATL,1.17,-10.12,0.9480534126878827,1.2294117647058822,20.9,900,187,901
00-0039796,Rasheen Ali,RB,BAL,IND,1.15,-10.14,1.0111023711594231,1.1352941176470588,19.3,901,188,920
SLP-14044,Miles Davis,RB,CAR,CHI,1.14,-10.15,0.9701520912547529,1.1705882352941175,19.9,902,189,917
SLP-13437,Noah Whittington,RB,HOU,BUF,1.13,-10.16,1.015019011406844,1.1117647058823528,18.9,903,190,921
00-0040534,Ke'Shawn Williams,WR,CIN,TB,0.18,-10.17,1.007395273386558,0.1823529411764706,3.1,904,393,891
00-0036898,Davis Mills,QB,HOU,BUF,7.99,-10.18,0.974317110446219,8.200000000000001,139.4,905,53,869
00-0040028,Montrell Johnson Jr.,RB,CAR,CHI,1.11,-10.18,0.9701520912547529,1.1411764705882352,19.4,906,191,919
SLP-13418,Robert Henry,RB,WAS,PHI,1.06,-10.23,1.0337803523250277,1.0235294117647058,17.4,907,192,925
00-0038576,Charlie Jones,WR,CIN,TB,0.1,-10.25,1.007395273386558,0.09999999999999999,1.7,908,394,897
00-0038911,Malik Cunningham,WR,DET,NO,0.09,-10.26,0.9374184929546104,0.09999999999999999,1.7,909,395,898
00-0036425,DeeJay Dallas,RB,JAX,CLE,1.03,-10.26,1.1148495991205292,0.9235294117647058,15.7,910,194,931
00-0038396,Eric Gray,RB,NYG,DAL,1.03,-10.26,0.9467190431964214,1.088235294117647,18.5,911,193,922
00-0038098,Pierre Strong,RB,GB,MIN,1.02,-10.27,0.9657338084497432,1.052941176470588,17.9,912,195,924
00-0035567,Craig Reynolds,RB,WAS,PHI,1.01,-10.28,1.0337803523250277,0.9764705882352942,16.6,913,196,928
00-0037509,Sincere McCormick,RB,SF,LA,0.98,-10.31,1.12,0.8764705882352941,14.9,914,197,934
SLP-14008,Rodney Hammond,RB,DEN,KC,0.96,-10.33,0.9630650694668209,0.9941176470588234,16.9,915,198,926
00-0040629,Dalevon Campbell,WR,LAC,ARI,0.0,-10.35,0.9939088393396738,0.0,0.0,916,410,915
00-0038492,Jason Brownlee,WR,KC,DEN,0.0,-10.35,1.0375174337517434,0.0,0.0,917,402,907
00-0032951,Laquon Treadwell,WR,IND,BAL,0.0,-10.35,1.065157924870384,0.0,0.0,918,397,902
00-0033572,Jamal Agnew,WR,FA,,0.0,-10.35,1.0,0.0,0.0,919,398,903
00-0040506,Myles Price,WR,MIN,GB,0.0,-10.35,1.0784499054820416,0.0,0.0,920,409,914
00-0034928,Steven Sims,WR,FA,,0.0,-10.35,1.0,0.0,0.0,921,400,905
00-0037380,Kaden Davis,WR,CHI,CAR,0.0,-10.35,0.9874426140966783,0.0,0.0,922,401,906
00-0034867,Malik Turner,WR,SF,LA,0.0,-10.35,1.12,0.0,0.0,923,399,904
00-0038740,Jalen Moreno-Cropper,WR,NO,DET,0.0,-10.35,1.12,0.0,0.0,924,403,908
00-0040352,Coleman Owen,WR,IND,BAL,0.0,-10.35,1.065157924870384,0.0,0.0,925,407,912
00-0040431,Dalen Cambre,WR,NYG,DAL,0.0,-10.35,1.12,0.0,0.0,926,408,913
00-0039710,Jeshaun Jones,WR,MIN,GB,0.0,-10.35,1.0784499054820416,0.0,0.0,927,404,909
00-0038590,Justin Shorter,WR,LV,MIA,0.0,-10.35,1.0712649893444448,0.0,0.0,928,396,757
00-0040241,Dominic Lovett,WR,DET,NO,0.0,-10.35,0.9374184929546104,0.0,0.0,929,406,911
00-0040075,LaJohntay Wester,WR,BAL,IND,0.0,-10.35,1.0710105283246922,0.0,0.0,930,405,910
00-0040032,ShunDerrick Powell,RB,FA,,0.91,-10.38,1.0,0.9058823529411765,15.4,931,199,932
00-0039603,British Brooks,RB,HOU,BUF,0.9,-10.39,1.015019011406844,0.888235294117647,15.1,932,200,933
00-0040039,Amar Johnson,RB,LAC,ARI,0.9,-10.39,1.12,0.7999999999999999,13.6,933,201,937
SLP-14064,Roydell Williams,RB,DET,NO,0.89,-10.4,0.954058075399458,0.9352941176470588,15.9,934,202,930
SLP-13416,Roman Hemby,RB,LV,MIA,0.88,-10.41,0.9150277677742187,0.9647058823529411,16.4,935,203,929
00-0033376,Patrick Ricard,RB,BAL,IND,0.87,-10.42,1.0111023711594231,0.8588235294117647,14.6,936,204,935
00-0038397,Evan Hull,RB,ARI,LAC,0.86,-10.43,0.88,0.9823529411764705,16.7,937,205,927
00-0037594,Julius Chestnut,RB,TEN,NYJ,0.84,-10.45,1.12,0.7529411764705882,12.8,938,206,938
SLP-13780,Terion Stewart,RB,KC,DEN,0.77,-10.52,0.9074103515279986,0.8470588235294118,14.4,939,207,936
00-0035311,Myles Gaskin,RB,FA,,0.68,-10.61,1.0,0.6764705882352942,11.5,940,208,939
00-0040429,Josh Williams,RB,TB,CIN,0.59,-10.7,1.0721497753937719,0.5529411764705883,9.4,941,209,941
00-0039364,Sione Vaki,RB,DET,NO,0.56,-10.73,0.954058075399458,0.5823529411764706,9.9,942,210,940
00-0036842,Kene Nwangwu,RB,NYJ,TEN,0.38,-10.91,0.88,0.43529411764705883,7.4,943,211,943
00-0035594,Travis Homer,RB,PIT,ATL,0.37,-10.92,0.9480534126878827,0.3941176470588235,6.7,944,212,944
00-0036187,Reggie Gilliam,RB,NE,SEA,0.34,-10.95,0.9806409781400519,0.3470588235294118,5.9,945,213,945
00-0038458,Owen Wright,RB,HOU,BUF,0.3,-10.99,1.015019011406844,0.3,5.1,946,214,946
00-0039407,Dylan Laube,RB,LV,MIA,0.2,-11.09,0.9150277677742187,0.21764705882352942,3.7,947,215,947
00-0039266,Kendall Milton,RB,CIN,TB,0.2,-11.09,1.0177742186167291,0.19999999999999998,3.4,948,216,948
00-0040205,Kalel Mullings,RB,TEN,NYJ,0.2,-11.09,1.12,0.17647058823529413,3.0,949,217,949
00-0038896,Jacob Saylors,RB,DET,NO,0.1,-11.19,0.954058075399458,0.09999999999999999,1.7,950,218,951
00-0036567,Elijah Mitchell,RB,FA,,0.0,-11.29,1.0,0.0,0.0,951,222,955
00-0036950,Avery Williams,RB,FA,,0.0,-11.29,1.0,0.0,0.0,952,224,957
00-0040649,Robbie Ouzts,RB,SEA,NE,0.0,-11.29,1.0193590218599482,0.0,0.0,953,227,961
00-0040476,Ulysses Bentley IV,RB,IND,BAL,0.0,-11.29,0.88,0.0,0.0,954,226,960
00-0038409,Lew Nichols III,RB,PIT,ATL,0.0,-11.29,0.9480534126878827,0.0,0.0,955,225,958
00-0034367,Nyheim Hines,RB,NO,DET,0.0,-11.29,1.028115582175553,0.0,0.0,956,219,952
00-0036569,Gary Brightwell,RB,CIN,TB,0.0,-11.29,1.0177742186167291,0.0,0.0,957,223,956
00-0035726,Jakob Johnson,RB,HOU,BUF,0.0,-11.29,1.015019011406844,0.0,0.0,958,221,954
00-0034681,Chase Edmonds,RB,FA,,0.0,-11.29,1.0,0.0,0.0,959,220,953
00-0040203,Will Howard,QB,PIT,ATL,6.66,-11.51,1.03088052009297,6.458823529411765,109.8,960,55,963
00-0040206,Riley Leonard,QB,IND,BAL,6.66,-11.51,1.008783305824098,6.6000000000000005,112.2,961,54,950
00-0034771,Mason Rudolph,QB,PIT,ATL,6.45,-11.72,1.03088052009297,6.258823529411765,106.4,962,56,964
00-0040704,Dillon Gabriel,QB,CLE,JAX,6.34,-11.83,0.9042407031580793,7.0058823529411764,119.1,963,57,942
00-0040398,Brady Cook,QB,NYJ,TEN,6.33,-11.84,1.1113467174183986,5.694117647058824,96.8,964,58,972
MOR767384,Behren Morton,QB,NE,SEA,6.17,-12.0,1.0090309398715704,6.117647058823529,104.0,965,59,970
SLP-13350,Joe Fagnano,QB,BAL,IND,6.15,-12.02,1.0047950281267894,6.117647058823529,104.0,966,60,971
00-0039107,Stetson Bennett,QB,LA,SF,6.13,-12.04,1.001740319004671,6.117647058823529,104.0,967,61,968
00-0032156,Trevor Siemian,QB,FA,,6.12,-12.05,1.0,6.117647058823529,104.0,968,62,965
00-0035251,Will Grier,QB,FA,,6.12,-12.05,1.0,6.117647058823529,104.0,969,63,966
00-0038122,Desmond Ridder,QB,FA,,6.12,-12.05,1.0,6.117647058823529,104.0,970,64,967
00-0038400,Tanner McKee,QB,PHI,WAS,6.09,-12.08,1.0801411392191869,5.635294117647058,95.8,971,65,973
00-0039677,Sam Hartman,QB,WAS,PHI,6.05,-12.12,0.9884357068811961,6.117647058823529,104.0,972,66,969
00-0027973,Andy Dalton,QB,PHI,WAS,5.97,-12.2,1.0801411392191869,5.529411764705882,94.0,973,67,974
00-0033869,Mitchell Trubisky,QB,TEN,NYJ,5.93,-12.24,1.0804645130865362,5.488235294117647,93.3,974,68,975
00-0040014,Kyle McCord,QB,GB,MIN,5.68,-12.49,0.88,6.458823529411765,109.8,975,69,962
00-0039398,Joe Milton III,QB,DAL,NYG,5.22,-12.95,1.023389025499377,5.1000000000000005,86.7,976,70,977
00-0037324,Chris Oladokun,QB,KC,DEN,4.8,-13.37,1.0886907627007396,4.411764705882353,75.0,977,71,979
00-0035704,Drew Lock,QB,SEA,NE,4.67,-13.5,0.9909690601284297,4.711764705882352,80.1,978,72,978
00-0040589,Kurtis Rourke,QB,SF,LA,4.43,-13.74,1.0990438892049184,4.035294117647059,68.6,979,73,985
00-0040415,Connor Bazelak,QB,TB,CIN,4.33,-13.84,1.0729191228483848,4.035294117647059,68.6,980,74,983
00-0038998,Jake Haener,QB,NYG,DAL,4.29,-13.88,1.12,3.829411764705882,65.1,981,76,991
00-0038391,Sean Clifford,QB,CIN,TB,4.29,-13.88,1.12,3.829411764705882,65.1,982,75,989
KLU066027,Cade Klubnik,QB,NYJ,TEN,4.26,-13.91,1.1113467174183986,3.829411764705882,65.1,983,78,997
